ID,Title,Author,Year,Publisher,ISBN,Format,Language,URL
gb_zHV4RgiE3qoC,How to Live Safely in a Science Fictional Universe,Charles Yu,2011,Atlantic Books Ltd,9780857893536,Paperback,en,http://books.google.com/books?id=zHV4RgiE3qoC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_BHaSCwAAQBAJ,Thrice the Brinded Cat Hath Mew'd,Alan Bradley,2016,Doubleday Canada,9780385678421,Paperback,en,http://books.google.com/books?id=BHaSCwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_trYQzgEACAAJ,Stories of Hope,Heather Morris,2021,,1787825957,Paperback,en,http://books.google.com/books?id=trYQzgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_WTSGDwAAQBAJ,The Ruthless Elimination of Hurry,John Mark Comer,2019,WaterBrook,9780525653103,Paperback,en,https://play.google.com/store/books/details?id=WTSGDwAAQBAJ&source=gbs_api
gb_fdk-EAAAQBAJ,Good Enough,"Kate Bowler, Jessica Richie",2022,Random House,9781529192421,Paperback,en,http://books.google.com/books?id=fdk-EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_asSWvgEACAAJ,The Nightingale,Kristin Hannah,2015,Macmillan Audio,1427212678,Paperback,en,http://books.google.com/books?id=asSWvgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_VKknvCeccgEC,Everything Begins & Ends at the Kentucky Club,Benjamin Alire Sáenz,2012,Cinco Puntos Press,9781935955320,Paperback,en,http://books.google.com/books?id=VKknvCeccgEC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_3wQfEAAAQBAJ,Survive the Night,Riley Sager,2021,Hachette UK,9781529379969,Paperback,en,http://books.google.com/books?id=3wQfEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_qnt_EAAAQBAJ,The Robe,Lloyd C. Douglas,2022,DigiCat,,Paperback,en,http://books.google.com/books?id=qnt_EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb__lUzxQEACAAJ,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,2019,HarperOne,0062976583,Paperback,en,http://books.google.com/books?id=_lUzxQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_BXJCaBGgDbYC,Beyond Eden,Catherine Coulter,2000,Penguin,9781101190463,Paperback,en,https://play.google.com/store/books/details?id=BXJCaBGgDbYC&source=gbs_api
gb_SNoxEAAAQBAJ,Designing Your New Work Life,"Bill Burnett, Dave Evans",2021,Vintage,9780593467466,Paperback,en,https://play.google.com/store/books/details?id=SNoxEAAAQBAJ&source=gbs_api
gb_O72CDwAAQBAJ,Animals in Suits,Timur Raad,2019,Grendizers,9781732961609,Paperback,en,https://play.google.com/store/books/details?id=O72CDwAAQBAJ&source=gbs_api
gb_I_1RDwAAQBAJ,The Laws of Human Nature,Robert Greene,2018,Penguin,9780698184541,Paperback,en,https://play.google.com/store/books/details?id=I_1RDwAAQBAJ&source=gbs_api
gb_ZAibPekZIRoC,The Five Love Languages,Gary Chapman,2009,Moody Publishers,9781575678856,Paperback,en,http://books.google.com/books?id=ZAibPekZIRoC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ZwMlEAAAQBAJ,The Wonder of Creation,Louie Giglio,2021,Tommy Nelson,9781400230587,Paperback,en,https://play.google.com/store/books/details?id=ZwMlEAAAQBAJ&source=gbs_api
gb_OyWlEAAAQBAJ,The Invisible Kingdom,Meghan O'Rourke,2023,Penguin,9780399573309,Paperback,en,http://books.google.com/books?id=OyWlEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_hNJt4MNO4-wC,Cold Paradise,Stuart Woods,2002,Penguin,0451205626,Paperback,en,http://books.google.com/books?id=hNJt4MNO4-wC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_pN_TDwAAQBAJ,The Inheritance Games,Jennifer Lynn Barnes,2020,"Little, Brown Books for Young Readers",9781368053242,Paperback,en,https://play.google.com/store/books/details?id=pN_TDwAAQBAJ&source=gbs_api
gb_yu6_DwAAQBAJ,Party of Two,Jasmine Guillory,2020,Penguin,9780593100837,Paperback,en,https://play.google.com/store/books/details?id=yu6_DwAAQBAJ&source=gbs_api
gb_-lg1EAAAQBAJ,The Beauty of Dusk,Frank Bruni,2022,Simon and Schuster,9781982108595,Paperback,en,https://play.google.com/store/books/details?id=-lg1EAAAQBAJ&source=gbs_api
gb_cDzZBAAAQBAJ,Sixth of the Dusk,Brandon Sanderson,2014,"Dragonsteel, LLC",9781938570070,Paperback,en,https://play.google.com/store/books/details?id=cDzZBAAAQBAJ&source=gbs_api
gb_Vh8YEAAAQBAJ,As Good as Dead,Holly Jackson,2021,Delacorte Press,9780593379875,Paperback,en,https://play.google.com/store/books/details?id=Vh8YEAAAQBAJ&source=gbs_api
gb_aboeAAAAQBAJ,"He Said, She Said",Kwame Alexander,2013,Harper Collins,9780062118998,Paperback,en,https://play.google.com/store/books/details?id=aboeAAAAQBAJ&source=gbs_api
gb_QKxIEAAAQBAJ,Katmere Academy: An Insider’s Guide,Tracy Wolff,2021,Entangled: Teen,9781649372734,Paperback,en,https://play.google.com/store/books/details?id=QKxIEAAAQBAJ&source=gbs_api
gb_zeWYAAAAQBAJ,Shopgirl,Steve Martin,2001,Hachette Books,9780786871643,Paperback,en,https://play.google.com/store/books/details?id=zeWYAAAAQBAJ&source=gbs_api
gb_mBTpzgEACAAJ,The Author's Guide to Media Interviews,Rob Eagar,2022,,057836042X,Paperback,en,http://books.google.com/books?id=mBTpzgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_DHwmDQAAQBAJ,9-Nov,Colleen Hoover,2016,Simon and Schuster,9781501151712,Paperback,en,http://books.google.com/books?id=DHwmDQAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_m7TjEAAAQBAJ,Why Not You?,"Ciara, Russell Wilson",2024,Random House Books for Young Readers,9780593900093,Paperback,en,http://books.google.com/books?id=m7TjEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_wtGy0AEACAAJ,In Trump Time,Peter Navarro,2024,All Seasons Press,1951934431,Paperback,en,http://books.google.com/books?id=wtGy0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_zHV4RgiE3qoC,How to Live Safely in a Science Fictional Universe,Charles Yu,2011,Atlantic Books Ltd,9780857893536,Paperback,en,http://books.google.com/books?id=zHV4RgiE3qoC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_BHaSCwAAQBAJ,Thrice the Brinded Cat Hath Mew'd,Alan Bradley,2016,Doubleday Canada,9780385678421,Paperback,en,http://books.google.com/books?id=BHaSCwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_trYQzgEACAAJ,Stories of Hope,Heather Morris,2021,,1787825957,Paperback,en,http://books.google.com/books?id=trYQzgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_glRKEQAAQBAJ,Inner Excellence,Jim Murphy,2025,Hachette UK,9781538777817,Paperback,en,http://books.google.com/books?id=glRKEQAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_g4ksDwAAQBAJ,Brightly Burning,Alexa Donne,2018,HarperCollins,9781328476685,Paperback,en,https://play.google.com/store/books/details?id=g4ksDwAAQBAJ&source=gbs_api
gb_hGIfAAAAMAAJ,The Magic of Money,Hjalmar Horace Greeley Schacht,1967,,,Paperback,en,http://books.google.com/books?id=hGIfAAAAMAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_LQB4BgAAQBAJ,Eight Hundred Grapes,Laura Dave,2015,HarperCollins UK,9780008129378,Paperback,en,http://books.google.com/books?id=LQB4BgAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_fB2OEAAAQBAJ,Cook This Book,Molly Baz,2021,National Geographic Books,9780593138274,Paperback,en,http://books.google.com/books?id=fB2OEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_6TcfwQEACAAJ,The Pioneer Woman Cooks: The New Frontier,Ree Drummond,2019,William Morrow Cookbooks,0062561375,Paperback,en,http://books.google.com/books?id=6TcfwQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_q52QzwEACAAJ,By Love Possessed,James Gould Cozzens,1957,Houghton Mifflin Harcourt P,0156148706,Paperback,en,http://books.google.com/books?id=q52QzwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb__xJuzgEACAAJ,The Murder of Biggie Smalls,Cathy Scott,2021,,1639016996,Paperback,en,http://books.google.com/books?id=_xJuzgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_3lyw0AEACAAJ,"Pax, Journey Home",Sara Pennypacker,2024,Youth Large Print,1420516302,Paperback,en,http://books.google.com/books?id=3lyw0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_2uzxO8KAvR8C,Everyone Loves You When You're Dead,Neil Strauss,2011,Text Publishing,9781921834639,Paperback,en,http://books.google.com/books?id=2uzxO8KAvR8C&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_FfWrjwEACAAJ,Go Set a Watchman,Harper Lee,2016,Harper Perennial,0062409867,Paperback,en,http://books.google.com/books?id=FfWrjwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_FqDb0AEACAAJ,Maid in Waiting,John Galsworthy,2024,,9798330331321,Paperback,en,http://books.google.com/books?id=FqDb0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_dmsBEAAAQBAJ,Last Night at the Telegraph Club,Malinda Lo,2021,Hachette UK,9781529366594,Paperback,en,http://books.google.com/books?id=dmsBEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_xAvhtwAACAAJ,Throw Them All Out,Peter Schweizer,2012,Harper Paperbacks,0547970161,Paperback,en,http://books.google.com/books?id=xAvhtwAACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_4iWTEAAAQBAJ,Midnight Action,Elle Kennedy,2014,Penguin,9780451465702,Paperback,en,http://books.google.com/books?id=4iWTEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_A2LPEAAAQBAJ,Anatomy: A Love Story,Dana Schwartz,2024,Wednesday Books,9781250342898,Paperback,en,http://books.google.com/books?id=A2LPEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_zf8FoQEACAAJ,The Memory Box,Eva Lesko Natiello,2014,Eva Lesko Natiello,0692239006,Paperback,en,http://books.google.com/books?id=zf8FoQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_kzPtxgEACAAJ,The Curvy Tree,Chris Colfer,2019,,1549127055,Paperback,en,http://books.google.com/books?id=kzPtxgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_zRECzwEACAAJ,They Both Die at the End,Adam Silvera,2021,,1398514403,Paperback,en,http://books.google.com/books?id=zRECzwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_iFXPzgEACAAJ,The One and Only Ivan,Katherine Applegate,2021,,1667076841,Paperback,en,http://books.google.com/books?id=iFXPzgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_znSttwEACAAJ,"See Here, Private Hargrove",Marion Hargrove,1942,,,Paperback,en,http://books.google.com/books?id=znSttwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_hIus0AEACAAJ,Lightlark,Alex Aster,2023,,1516063880,Paperback,en,http://books.google.com/books?id=hIus0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_QdEjPwAACAAJ,The Ultimate Birthday Book,Clare Gibson,2003,,076074999X,Paperback,en,http://books.google.com/books?id=QdEjPwAACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_yIVuDwAAQBAJ,Bestseller,Robert McParland,2018,Rowman & Littlefield,9781538110003,Paperback,en,https://play.google.com/store/books/details?id=yIVuDwAAQBAJ&source=gbs_api
gb_IM5CDwAAQBAJ,Focus On: 100 Most Popular Television Shows Set in New York City,Wikipedia contributors,,e-artnow sro,9784057664187,Paperback,en,http://books.google.com/books?id=IM5CDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_s902EQAAQBAJ,The End of Mental Illness,Amen MD Daniel G,2025,Tyndale House Publishers,9781496438164,Paperback,en,http://books.google.com/books?id=s902EQAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_gL-dDwAAQBAJ,The End of Mental Illness,"Daniel G. Amen, MD",2020,"Tyndale House Publishers, Inc.",9781496438188,Paperback,en,https://play.google.com/store/books/details?id=gL-dDwAAQBAJ&source=gbs_api
gb_weVYCwAAQBAJ,This Is How,Augusten Burroughs,2012,Macmillan,9780312563554,Paperback,en,http://books.google.com/books?id=weVYCwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_2FGUEAAAQBAJ,The Invisible Hour,Alice Hoffman,2023,Simon and Schuster,9781982175399,Paperback,en,https://play.google.com/store/books/details?id=2FGUEAAAQBAJ&source=gbs_api
gb_X4XZ9x8VS-UC,The Troubled Air,Irwin Shaw,2013,Open Road Media,9781480412361,Paperback,en,https://play.google.com/store/books/details?id=X4XZ9x8VS-UC&source=gbs_api
gb_R2RQkEmW8q4C,Voices of a Summer Day,Irwin Shaw,2013,Open Road Media,9781480412446,Paperback,en,https://play.google.com/store/books/details?id=R2RQkEmW8q4C&source=gbs_api
gb_iMYvnCNNSOgC,Evening in Byzantium,Irwin Shaw,2013,Open Road Media,9781480408128,Paperback,en,https://play.google.com/store/books/details?id=iMYvnCNNSOgC&source=gbs_api
gb_Z9vMEAAAQBAJ,The Last Comics on Earth: Too Many Villains!,"Max Brallier, Joshua Pruett",2024,Penguin,9780593526804,Paperback,en,https://play.google.com/store/books/details?id=Z9vMEAAAQBAJ&source=gbs_api
gb_Y_buNr7VCuUC,If She Only Knew,Lisa Jackson,2000,Zebra Books,1420101927,Paperback,en,http://books.google.com/books?id=Y_buNr7VCuUC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_zbYCEAAAQBAJ,A Good American Family,David Maraniss,2020,Simon & Schuster,9781501178399,Paperback,en,http://books.google.com/books?id=zbYCEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_daN5AAAAQBAJ,Enshadowed,Kelly Creagh,2013,Simon and Schuster,9781442402065,Paperback,en,http://books.google.com/books?id=daN5AAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_e88e3TRfADYC,Homeland,John Jakes,2012,Open Road Media,9781453256022,Paperback,en,https://play.google.com/store/books/details?id=e88e3TRfADYC&source=gbs_api
gb_Q6OGZprSGtcC,Two Science Fiction Adventures,John Jakes,2012,Open Road Media,9781453263327,Paperback,en,https://play.google.com/store/books/details?id=Q6OGZprSGtcC&source=gbs_api
gb_ufnUvVMGCrMC,California Gold,John Jakes,2012,Open Road Media,9781453256015,Paperback,en,https://play.google.com/store/books/details?id=ufnUvVMGCrMC&source=gbs_api
gb_DA6ZMa8sgPoC,The Bold Frontier,John Jakes,2012,Open Road Media,9781453256039,Paperback,en,https://play.google.com/store/books/details?id=DA6ZMa8sgPoC&source=gbs_api
gb_IyfbCwAAQBAJ,The Brain Warrior's Way Cookbook,"Tana Amen BSN, RN, Daniel G. Amen, M.D.",2016,Penguin,9781101988510,Paperback,en,https://play.google.com/store/books/details?id=IyfbCwAAQBAJ&source=gbs_api
gb_q4c-DwAAQBAJ,The Brain Warrior's Way,"Daniel G. Amen, M.D., Tana Amen BSN, RN",2017,Penguin,9781101988480,Paperback,en,http://books.google.com/books?id=q4c-DwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_gLE1vbhmgFUC,Mastered By Love,Stephanie Laurens,2009,Harper Collins,9780061893124,Paperback,en,https://play.google.com/store/books/details?id=gLE1vbhmgFUC&source=gbs_api
gb___kSTI5Z_jsC,Twisted,Jeffery Deaver,2004,Simon and Schuster,0743491599,Paperback,en,http://books.google.com/books?id=__kSTI5Z_jsC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_pEt5DAAAQBAJ,Three More Words,Ashley Rhodes-Courter,2016,Simon and Schuster,9781481415583,Paperback,en,http://books.google.com/books?id=pEt5DAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_PEZkkbohbtoC,Book History,"Ezra Greenspan, Jonathan Rose",2000,Penn State Press,0271020504,Paperback,en,http://books.google.com/books?id=PEZkkbohbtoC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_eXpgDwAAQBAJ,The Fall of Gilead,"Stephen King, Peter David, Robin Furth",2018,Simon and Schuster,9781982108281,Paperback,en,https://play.google.com/store/books/details?id=eXpgDwAAQBAJ&source=gbs_api
gb_hqCMFUEuw90C,The Bodies Left Behind,Jeffery Deaver,2008,Simon and Schuster,9781416599982,Paperback,en,https://play.google.com/store/books/details?id=hqCMFUEuw90C&source=gbs_api
gb_Ug5sDwAAQBAJ,The Battle of Tull,"Stephen King, Robin Furth, Peter David",2019,Simon and Schuster,9781982109899,Paperback,en,https://play.google.com/store/books/details?id=Ug5sDwAAQBAJ&source=gbs_api
gb_4AxsDwAAQBAJ,The Journey Begins,"Stephen King, Robin Furth, Peter David",2019,Simon and Schuster,9781982109851,Paperback,en,https://play.google.com/store/books/details?id=4AxsDwAAQBAJ&source=gbs_api
gb_q4c-DwAAQBAJ,The Brain Warrior's Way,"Daniel G. Amen, M.D., Tana Amen BSN, RN",2017,Penguin,9781101988480,Paperback,en,http://books.google.com/books?id=q4c-DwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_gLE1vbhmgFUC,Mastered By Love,Stephanie Laurens,2009,Harper Collins,9780061893124,Paperback,en,https://play.google.com/store/books/details?id=gLE1vbhmgFUC&source=gbs_api
gb___kSTI5Z_jsC,Twisted,Jeffery Deaver,2004,Simon and Schuster,0743491599,Paperback,en,http://books.google.com/books?id=__kSTI5Z_jsC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_pEt5DAAAQBAJ,Three More Words,Ashley Rhodes-Courter,2016,Simon and Schuster,9781481415583,Paperback,en,http://books.google.com/books?id=pEt5DAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_PEZkkbohbtoC,Book History,"Ezra Greenspan, Jonathan Rose",2000,Penn State Press,0271020504,Paperback,en,http://books.google.com/books?id=PEZkkbohbtoC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_eXpgDwAAQBAJ,The Fall of Gilead,"Stephen King, Peter David, Robin Furth",2018,Simon and Schuster,9781982108281,Paperback,en,https://play.google.com/store/books/details?id=eXpgDwAAQBAJ&source=gbs_api
gb_hqCMFUEuw90C,The Bodies Left Behind,Jeffery Deaver,2008,Simon and Schuster,9781416599982,Paperback,en,https://play.google.com/store/books/details?id=hqCMFUEuw90C&source=gbs_api
gb_Ug5sDwAAQBAJ,The Battle of Tull,"Stephen King, Robin Furth, Peter David",2019,Simon and Schuster,9781982109899,Paperback,en,https://play.google.com/store/books/details?id=Ug5sDwAAQBAJ&source=gbs_api
gb_4AxsDwAAQBAJ,The Journey Begins,"Stephen King, Robin Furth, Peter David",2019,Simon and Schuster,9781982109851,Paperback,en,https://play.google.com/store/books/details?id=4AxsDwAAQBAJ&source=gbs_api
gb_hS-BDwAAQBAJ,The Man in Black,"Stephen King, Robin Furth, Peter David",2019,Simon and Schuster,9781982109936,Paperback,en,https://play.google.com/store/books/details?id=hS-BDwAAQBAJ&source=gbs_api
gb_dy-BDwAAQBAJ,The Way Station,"Stephen King, Robin Furth, Peter David",2019,Simon and Schuster,9781982109912,Paperback,en,https://play.google.com/store/books/details?id=dy-BDwAAQBAJ&source=gbs_api
gb_PzXMDwAAQBAJ,Rodham,Curtis Sittenfeld,2020,Random House,9780399590924,Paperback,en,https://play.google.com/store/books/details?id=PzXMDwAAQBAJ&source=gbs_api
gb_irJIDAAAQBAJ,The Lawrence Sanders Thriller Collection Volume Two,Lawrence Sanders,2016,Open Road Media,9781504038324,Paperback,en,https://play.google.com/store/books/details?id=irJIDAAAQBAJ&source=gbs_api
gb_yEo1DwAAQBAJ,Collected Fiction,Irwin Shaw,2017,Open Road Media,9781504047203,Paperback,en,https://play.google.com/store/books/details?id=yEo1DwAAQBAJ&source=gbs_api
gb_baJMV9qRvoQC,The Young Lions,Irwin Shaw,2013,Open Road Media,9781480408104,Paperback,en,https://play.google.com/store/books/details?id=baJMV9qRvoQC&source=gbs_api
gb_xYhMDAAAQBAJ,In the Company of Dolphins,Irwin Shaw,2016,Open Road Media,9781504038447,Paperback,en,https://play.google.com/store/books/details?id=xYhMDAAAQBAJ&source=gbs_api
gb_CUFSu7JmxKwC,"Beggarman, Thief",Irwin Shaw,2013,Open Road Media,9781480408135,Paperback,en,https://play.google.com/store/books/details?id=CUFSu7JmxKwC&source=gbs_api
gb_vGLZEAAAQBAJ,In a Holidaze,Christina Lauren,2023,Simon and Schuster,9781668026601,Paperback,en,http://books.google.com/books?id=vGLZEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_rrJIDAAAQBAJ,The Lawrence Sanders Thriller Collection Volume One,Lawrence Sanders,2016,Open Road Media,9781504038317,Paperback,en,https://play.google.com/store/books/details?id=rrJIDAAAQBAJ&source=gbs_api
gb_jpxPEAAAQBAJ,The Essential Book of Useless Information (Holiday Edition),Don Voorhees,2010,Penguin,9780399536526,Paperback,en,http://books.google.com/books?id=jpxPEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_T4kXPjXWJJ4C,Sullivan's Sting,Lawrence Sanders,2013,Open Road Media,9781453298466,Paperback,en,https://play.google.com/store/books/details?id=T4kXPjXWJJ4C&source=gbs_api
gb_J4cKi6r33EQC,The Perfectly Useless Book of Useless Information,Don Voorhees,2010,Penguin,9781101187265,Paperback,en,https://play.google.com/store/books/details?id=J4cKi6r33EQC&source=gbs_api
gb_hbg8L65yPw4C,Caper,Lawrence Sanders,2013,Open Road Media,9781453298459,Paperback,en,https://play.google.com/store/books/details?id=hbg8L65yPw4C&source=gbs_api
gb_h_O5BAAAQBAJ,Blood Work,"Kim Harrison, Pedro Maia",2012,Ballantine Group,9780345536402,Paperback,en,http://books.google.com/books?id=h_O5BAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_qfK5BAAAQBAJ,Blood Crime (Graphic Novel),Kim Harrison,2012,Ballantine Group,9780345535290,Paperback,en,http://books.google.com/books?id=qfK5BAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_12ckAwAAQBAJ,Something Extra,Janet Dailey,2014,Open Road Media,9781497616004,Paperback,en,https://play.google.com/store/books/details?id=12ckAwAAQBAJ&source=gbs_api
gb_JUSCDwAAQBAJ,This Is Our Message,Emily Suzanne Johnson,2019,Oxford University Press,9780190618957,Paperback,en,https://play.google.com/store/books/details?id=JUSCDwAAQBAJ&source=gbs_api
gb_yTjhbSzyfMcC,City of Bones,Mimi O'Connor,2013,Simon and Schuster,9781442493988,Paperback,en,http://books.google.com/books?id=yTjhbSzyfMcC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_TFLdEAAAQBAJ,Red Sky Mourning,Jack Carr,2024,Simon and Schuster,9781668047095,Paperback,en,https://play.google.com/store/books/details?id=TFLdEAAAQBAJ&source=gbs_api
gb_tZSSEAAAQBAJ,Change Your Brain Every Day,Amen MD Daniel G,2023,Tyndale House Publishers,9781496454577,Paperback,en,http://books.google.com/books?id=tZSSEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_D7YYEAAAQBAJ,The Book of Magic,Alice Hoffman,2021,Simon and Schuster,9781982151508,Paperback,en,https://play.google.com/store/books/details?id=D7YYEAAAQBAJ&source=gbs_api
gb_IVhqDwAAQBAJ,The Secret Place,Tana French,2015,Penguin,9780143127512,Paperback,en,http://books.google.com/books?id=IVhqDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_8g1GDQAAQBAJ,Extreme Weather,Jeff Probst,2017,Penguin,9780425291139,Paperback,en,https://play.google.com/store/books/details?id=8g1GDQAAQBAJ&source=gbs_api
gb_o2xPDwAAQBAJ,Feel Better Fast and Make It Last,"Daniel G. Amen, MD",2018,NavPress,9781496425683,Paperback,en,https://play.google.com/store/books/details?id=o2xPDwAAQBAJ&source=gbs_api
gb_kLH0DwAAQBAJ,Your Brain Is Always Listening,"Daniel G. Amen, MD",2021,"Tyndale House Publishers, Inc.",9781496438232,Paperback,en,https://play.google.com/store/books/details?id=kLH0DwAAQBAJ&source=gbs_api
gb_Y41AEAAAQBAJ,"You, Happier","Daniel G. Amen, MD",2022,"Tyndale House Publishers, Inc.",9781496454553,Paperback,en,https://play.google.com/store/books/details?id=Y41AEAAAQBAJ&source=gbs_api
gb_zYVMDgAAQBAJ,Memory Rescue,"Daniel G. Amen, MD",2017,NavPress,9781496425638,Paperback,en,https://play.google.com/store/books/details?id=zYVMDgAAQBAJ&source=gbs_api
gb_UgQusoxAUUMC,The Broken Window,Jeffery Deaver,2008,Simon and Schuster,9781416579595,Paperback,en,https://play.google.com/store/books/details?id=UgQusoxAUUMC&source=gbs_api
gb_DX28FW38WvQC,The Edge of Desire,Stephanie Laurens,2009,Harper Collins,9780061982712,Paperback,en,https://play.google.com/store/books/details?id=DX28FW38WvQC&source=gbs_api
gb_XRU-AAAAQBAJ,Seasons of the Heart,Cynthia Freeman,2013,Open Road Media,9781480435698,Paperback,en,https://play.google.com/store/books/details?id=XRU-AAAAQBAJ&source=gbs_api
gb_o2xPDwAAQBAJ,Feel Better Fast and Make It Last,"Daniel G. Amen, MD",2018,NavPress,9781496425683,Paperback,en,https://play.google.com/store/books/details?id=o2xPDwAAQBAJ&source=gbs_api
gb_kLH0DwAAQBAJ,Your Brain Is Always Listening,"Daniel G. Amen, MD",2021,"Tyndale House Publishers, Inc.",9781496438232,Paperback,en,https://play.google.com/store/books/details?id=kLH0DwAAQBAJ&source=gbs_api
gb_Y41AEAAAQBAJ,"You, Happier","Daniel G. Amen, MD",2022,"Tyndale House Publishers, Inc.",9781496454553,Paperback,en,https://play.google.com/store/books/details?id=Y41AEAAAQBAJ&source=gbs_api
